vessel,begin_date,end_date,begin_port_id,end_port_id
148,11/21/2019 21:53,11/30/2019 18:57,65,21
148,12/2/2019 9:22,12/11/2019 0:48,21,141
149,1/31/2019 4:53,3/29/2019 9:54,30,101
149,3/30/2019 4:22,4/2/2019 7:20,101,35
149,4/3/2019 22:14,4/17/2019 1:09,35,101
149,4/18/2019 1:14,5/2/2019 23:37,101,35
149,5/4/2019 5:56,5/13/2019 1:29,35,101
149,5/14/2019 16:04,6/5/2019 23:44,101,51
149,6/6/2019 20:48,6/25/2019 1:28,51,101
149,6/26/2019 1:30,7/13/2019 20:53,101,35
149,7/15/2019 4:30,8/4/2019 23:52,35,101
149,8/6/2019 4:31,8/20/2019 20:55,101,23
149,8/22/2019 7:29,8/27/2019 23:41,23,101
149,8/29/2019 1:32,9/16/2019 23:54,101,51
149,9/17/2019 20:54,10/18/2019 11:18,51,101
150,1/7/2019 1:59,1/20/2019 9:50,149,59
150,1/21/2019 10:04,2/1/2019 1:59,59,121
150,2/2/2019 4:59,2/19/2019 12:27,121,59
150,2/19/2019 15:07,3/5/2019 13:47,59,18
150,3/7/2019 13:59,3/21/2019 3:41,18,59
150,3/22/2019 11:07,4/4/2019 19:27,59,22
150,4/5/2019 18:58,4/20/2019 4:31,22,59
150,5/21/2019 22:52,6/4/2019 20:56,59,34
150,6/5/2019 23:47,7/13/2019 7:31,34,59
150,7/15/2019 13:32,7/27/2019 17:56,59,45
150,7/29/2019 14:54,8/11/2019 0:13,45,59
150,9/15/2019 20:42,9/30/2019 23:45,59,70
150,10/1/2019 23:49,10/31/2019 21:00,70,48
150,11/1/2019 20:46,12/4/2019 0:52,48,154
150,12/5/2019 0:53,12/15/2019 14:30,154,59
151,2/13/2019 1:54,3/12/2019 3:32,7,51
151,3/13/2019 0:45,4/11/2019 1:23,51,30
151,4/12/2019 1:24,4/27/2019 0:44,30,59
151,4/28/2019 1:30,5/12/2019 1:30,59,65
151,5/13/2019 1:30,6/23/2019 0:01,65,59
151,6/25/2019 23:39,7/10/2019 6:47,59,30
151,7/11/2019 1:31,7/25/2019 6:34,30,59
151,8/25/2019 4:30,9/9/2019 20:52,59,51
151,9/10/2019 20:58,10/14/2019 1:20,51,65
151,10/15/2019 1:30,10/31/2019 7:06,65,59
151,10/31/2019 8:49,11/15/2019 21:55,59,65
151,11/16/2019 21:48,12/3/2019 2:25,65,59
151,12/3/2019 3:59,12/17/2019 21:52,59,22
152,1/7/2019 1:51,1/27/2019 1:54,30,101
152,1/27/2019 14:38,2/12/2019 4:52,101,51
152,3/23/2019 3:59,5/1/2019 15:51,51,23
152,5/3/2019 1:30,6/6/2019 22:59,23,101
152,6/8/2019 7:30,6/14/2019 10:30,101,35
152,6/15/2019 20:55,6/30/2019 7:22,35,101
152,7/1/2019 8:42,7/20/2019 23:48,101,51
152,7/21/2019 20:48,8/15/2019 23:35,51,101
152,8/17/2019 8:49,9/1/2019 23:49,101,30
152,9/2/2019 23:56,9/26/2019 21:17,30,101
152,9/27/2019 20:46,10/16/2019 23:53,101,51
152,10/17/2019 20:50,11/6/2019 21:40,51,101
152,11/7/2019 8:28,11/16/2019 3:09,101,35
152,11/17/2019 9:47,12/13/2019 5:02,35,101
153,4/29/2019 20:56,5/14/2019 3:19,58,59
153,8/17/2019 1:31,8/31/2019 20:38,59,72
153,11/10/2019 2:29,12/12/2019 5:30,72,58
154,3/16/2019 17:00,3/31/2019 20:09,65,39
154,4/1/2019 20:39,4/17/2019 22:11,39,65
154,4/19/2019 1:17,5/5/2019 4:30,65,58
154,5/6/2019 1:31,5/12/2019 7:54,58,21
154,5/14/2019 15:31,5/22/2019 1:31,21,65
154,6/8/2019 1:33,6/15/2019 19:53,65,21
154,6/17/2019 11:04,6/24/2019 1:29,21,65
154,7/29/2019 20:47,8/27/2019 20:52,65,54
154,8/29/2019 0:56,10/15/2019 19:50,54,40
154,10/16/2019 20:49,10/26/2019 10:14,40,21
154,10/26/2019 16:30,11/1/2019 21:26,21,65
155,1/4/2019 0:59,1/22/2019 4:57,48,72
155,1/23/2019 1:59,2/5/2019 1:59,72,48
155,2/6/2019 1:59,3/8/2019 4:57,48,22
155,3/9/2019 1:59,3/21/2019 9:55,22,34
155,3/22/2019 3:59,3/31/2019 19:06,34,121
155,4/1/2019 19:20,4/18/2019 20:42,121,90
155,4/19/2019 22:18,4/24/2019 22:26,90,34
155,4/25/2019 23:45,5/9/2019 14:44,34,90
155,5/10/2019 7:20,5/16/2019 20:43,90,22
155,5/17/2019 18:57,6/15/2019 5:55,22,90
155,6/16/2019 16:49,6/30/2019 19:20,90,146
155,7/1/2019 23:44,7/14/2019 18:59,146,11
155,7/15/2019 23:54,7/26/2019 20:49,11,90
155,7/27/2019 17:57,8/2/2019 20:52,90,34
155,8/3/2019 23:53,9/18/2019 5:50,34,54
155,9/19/2019 23:47,10/2/2019 20:49,54,90
155,10/3/2019 20:51,10/9/2019 2:58,90,121
155,10/10/2019 3:39,10/12/2019 17:51,121,90
155,10/13/2019 14:55,10/24/2019 23:20,90,152
155,10/25/2019 20:54,11/14/2019 21:53,152,51
155,11/15/2019 21:57,11/21/2019 21:49,51,90
155,11/22/2019 21:52,11/29/2019 0:43,90,34
155,11/29/2019 21:54,12/14/2019 6:57,34,90
156,1/18/2019 1:53,2/21/2019 7:33,51,65
156,3/30/2019 10:15,4/6/2019 8:27,65,21
156,4/7/2019 10:17,4/14/2019 22:14,21,58
156,4/15/2019 22:05,4/23/2019 22:48,58,21
156,4/26/2019 4:35,5/2/2019 23:44,21,65
156,5/3/2019 23:48,5/14/2019 14:37,65,21
156,5/17/2019 1:31,5/20/2019 20:50,21,7
156,5/21/2019 18:59,5/26/2019 11:52,7,21
156,5/28/2019 1:23,6/3/2019 2:55,21,65
156,6/4/2019 5:50,6/14/2019 6:43,65,21
156,6/15/2019 11:48,6/19/2019 20:42,21,168
156,6/21/2019 4:29,8/12/2019 19:59,168,21
156,8/15/2019 9:27,8/20/2019 23:55,21,168
156,8/22/2019 7:29,8/25/2019 8:40,168,21
156,8/26/2019 17:44,9/3/2019 2:55,21,65
156,9/4/2019 1:30,9/10/2019 12:12,65,21
156,9/12/2019 2:52,9/17/2019 20:53,21,7
156,9/18/2019 18:59,9/25/2019 19:11,7,21
156,9/27/2019 19:37,10/10/2019 1:30,21,154
156,10/10/2019 23:56,10/15/2019 8:48,154,21
156,11/4/2019 7:17,11/8/2019 21:55,21,65
156,11/9/2019 21:55,11/16/2019 18:59,65,21
156,11/19/2019 1:25,11/22/2019 21:50,21,7
156,11/23/2019 18:57,12/4/2019 15:29,7,21
156,12/5/2019 14:28,12/14/2019 0:49,21,139
156,12/14/2019 21:56,12/20/2019 19:20,139,21
156,12/22/2019 23:04,12/28/2019 21:48,21,65
157,1/29/2019 6:41,4/3/2019 1:15,121,90
157,4/4/2019 1:17,4/13/2019 6:53,90,126
157,4/15/2019 7:13,4/26/2019 5:52,126,90
157,4/27/2019 2:52,5/1/2019 4:30,90,29
157,5/2/2019 18:59,5/15/2019 6:51,29,90
157,5/31/2019 5:46,6/1/2019 20:45,90,54
157,6/2/2019 20:31,6/4/2019 23:43,54,90
157,6/5/2019 17:52,6/13/2019 1:25,90,152
157,6/13/2019 18:59,6/27/2019 3:51,152,90
157,6/28/2019 10:42,7/21/2019 20:02,90,7
157,7/22/2019 18:59,7/27/2019 20:42,7,90
157,7/28/2019 20:46,7/31/2019 22:10,90,7
157,8/1/2019 20:51,8/7/2019 23:57,7,90
157,8/25/2019 23:52,9/9/2019 20:53,90,48
157,9/10/2019 20:58,9/21/2019 5:55,48,90
157,10/7/2019 3:01,10/13/2019 20:52,90,123
157,10/15/2019 20:49,10/25/2019 2:51,123,90
157,10/26/2019 8:48,11/18/2019 21:44,90,139
157,11/20/2019 0:53,11/27/2019 9:43,139,90
157,12/13/2019 0:48,12/18/2019 19:23,90,34
158,1/11/2019 4:06,1/25/2019 1:57,112,22
158,1/26/2019 1:59,2/8/2019 1:59,22,112
158,2/9/2019 4:59,2/28/2019 4:55,112,108
158,3/1/2019 1:59,3/13/2019 12:41,108,58
158,3/28/2019 3:51,4/4/2019 1:15,58,54
158,4/4/2019 16:21,5/26/2019 5:44,54,90
158,5/27/2019 20:51,6/4/2019 22:36,90,108
158,6/5/2019 23:47,6/14/2019 2:50,108,90
158,6/15/2019 2:52,6/19/2019 23:47,90,34
158,6/21/2019 1:30,7/12/2019 1:20,34,143
158,7/12/2019 20:47,7/29/2019 11:47,143,90
158,8/18/2019 17:43,8/26/2019 20:14,90,7
158,8/27/2019 18:52,9/7/2019 20:47,7,90
158,10/10/2019 20:52,10/17/2019 23:52,90,152
158,10/18/2019 20:51,11/16/2019 21:46,152,90
158,12/8/2019 6:44,12/14/2019 0:48,90,22
158,12/14/2019 21:55,12/23/2019 0:49,22,90
159,2/13/2019 1:45,2/27/2019 1:08,48,146
159,2/28/2019 4:15,4/18/2019 22:27,146,54
159,4/21/2019 1:30,4/28/2019 8:50,54,90
159,4/29/2019 5:50,5/5/2019 1:27,90,152
159,5/6/2019 1:22,5/15/2019 20:53,152,90
159,5/16/2019 20:35,5/23/2019 20:54,90,48
159,5/24/2019 23:55,5/31/2019 23:43,48,90
159,6/1/2019 20:46,7/1/2019 23:44,90,65
159,7/2/2019 23:52,7/17/2019 1:29,65,51
159,7/18/2019 1:30,7/30/2019 20:48,51,90
159,7/31/2019 17:45,8/8/2019 20:50,90,48
159,8/9/2019 20:55,8/20/2019 23:54,48,90
159,8/21/2019 20:51,9/2/2019 2:53,90,65
159,9/3/2019 1:30,9/9/2019 5:47,65,90
159,9/24/2019 20:51,9/27/2019 13:27,90,121
159,9/28/2019 11:55,10/1/2019 20:42,121,90
159,10/2/2019 17:43,10/8/2019 23:53,90,22
159,10/9/2019 18:59,10/16/2019 23:53,22,90
159,10/17/2019 20:50,10/23/2019 23:45,90,65
159,10/25/2019 5:57,11/6/2019 0:56,65,90
159,11/7/2019 7:19,11/15/2019 21:57,90,48
159,11/16/2019 21:47,11/23/2019 0:55,48,90
159,11/23/2019 21:47,11/26/2019 21:45,90,121
159,11/27/2019 21:46,12/1/2019 0:51,121,90
159,12/1/2019 21:49,12/10/2019 0:39,90,11
159,12/11/2019 0:48,12/16/2019 6:49,11,90
159,12/17/2019 6:48,12/22/2019 21:51,90,152
160,9/21/2019 2:48,10/2/2019 23:52,90,54
160,10/4/2019 21:52,11/19/2019 0:51,54,90
161,1/11/2019 12:59,1/25/2019 4:24,95,91
161,1/26/2019 4:52,3/27/2019 18:59,91,10
161,3/29/2019 19:25,4/12/2019 1:22,10,24
161,4/13/2019 13:21,5/8/2019 7:28,24,10
161,5/9/2019 10:31,5/25/2019 1:30,10,144
161,5/25/2019 23:51,6/9/2019 1:27,144,10
161,6/10/2019 1:30,6/25/2019 1:26,10,24
161,6/26/2019 10:30,7/26/2019 2:55,24,10
161,7/27/2019 2:55,8/20/2019 2:35,10,24
161,8/22/2019 4:30,9/6/2019 8:55,24,10
161,9/7/2019 9:29,9/21/2019 0:37,10,20
161,9/21/2019 23:50,10/28/2019 8:51,20,165
161,10/30/2019 10:30,11/16/2019 9:52,165,87
161,11/17/2019 9:47,12/1/2019 9:52,87,165
162,1/8/2019 1:59,1/19/2019 1:59,48,121
162,1/20/2019 3:50,1/30/2019 6:46,121,65
162,1/31/2019 2:02,2/22/2019 4:50,65,152
162,2/23/2019 1:59,3/8/2019 10:56,152,48
162,3/9/2019 7:36,3/15/2019 3:15,48,90
162,3/17/2019 9:58,3/31/2019 22:21,90,143
162,4/1/2019 22:25,4/8/2019 13:12,143,90
162,4/9/2019 10:14,4/14/2019 22:25,90,11
162,4/15/2019 23:30,4/21/2019 22:16,11,90
162,4/23/2019 1:30,4/29/2019 23:43,90,65
162,4/30/2019 20:56,5/13/2019 20:51,65,90
162,5/31/2019 20:23,6/13/2019 1:30,90,65
162,6/13/2019 20:56,7/9/2019 19:14,65,123
162,7/11/2019 1:32,7/18/2019 6:42,123,90
162,7/18/2019 20:53,7/24/2019 1:28,90,7
162,7/24/2019 18:59,7/31/2019 20:50,7,90
162,8/17/2019 17:58,8/25/2019 19:57,90,7
162,8/26/2019 18:59,10/14/2019 2:55,7,54
162,10/24/2019 23:50,10/30/2019 23:49,54,90
162,11/14/2019 18:52,11/20/2019 21:50,90,22
162,11/21/2019 21:53,11/28/2019 3:51,22,90
162,12/16/2019 0:39,12/21/2019 20:05,90,7
163,3/27/2019 0:59,4/1/2019 22:23,22,90
163,4/2/2019 19:24,4/9/2019 4:16,90,58
163,4/10/2019 1:18,4/17/2019 1:12,58,90
163,4/18/2019 1:05,4/23/2019 22:24,90,139
163,4/24/2019 19:21,5/3/2019 23:48,139,90
163,5/4/2019 20:30,5/12/2019 1:29,90,22
163,5/12/2019 18:57,6/5/2019 20:38,22,90
163,6/7/2019 5:43,6/15/2019 19:48,90,7
163,6/16/2019 18:59,6/20/2019 2:52,7,90
163,6/21/2019 2:53,6/29/2019 23:37,90,72
163,6/30/2019 23:46,7/31/2019 23:52,72,90
163,8/1/2019 23:56,8/4/2019 18:50,90,121
163,8/5/2019 17:48,8/14/2019 20:44,121,90
163,8/15/2019 17:43,8/22/2019 23:44,90,152
163,8/23/2019 23:45,10/22/2019 17:53,152,90
163,10/24/2019 8:45,10/29/2019 23:04,90,123
163,10/31/2019 20:47,11/14/2019 21:57,123,121
163,11/15/2019 21:55,11/19/2019 21:50,121,90
164,1/3/2019 1:52,1/18/2019 1:49,30,139
164,1/19/2019 1:49,1/26/2019 2:21,139,90
164,1/27/2019 18:39,3/6/2019 1:57,90,22
164,3/7/2019 1:59,4/1/2019 22:24,22,30
164,4/2/2019 18:59,4/11/2019 1:23,30,90
164,4/12/2019 1:24,4/17/2019 22:11,90,48
164,4/18/2019 22:16,4/28/2019 20:48,48,90
164,5/25/2019 20:46,5/31/2019 2:41,90,75
164,6/1/2019 5:38,7/21/2019 23:49,75,152
164,7/22/2019 18:59,8/7/2019 8:50,152,90
164,8/8/2019 5:50,8/13/2019 20:52,90,7
164,8/14/2019 18:59,8/23/2019 20:40,7,90
164,8/24/2019 20:46,9/2/2019 1:29,90,22
164,9/3/2019 1:29,9/15/2019 20:50,22,90
164,9/16/2019 17:49,9/23/2019 23:56,90,139
164,9/25/2019 1:30,9/30/2019 17:51,139,90
164,10/19/2019 5:26,10/25/2019 20:53,90,143
164,10/26/2019 18:59,11/19/2019 0:51,143,51
164,11/19/2019 21:54,11/26/2019 3:53,51,90
165,5/19/2019 11:52,6/24/2019 2:44,65,108
165,6/25/2019 6:34,7/26/2019 6:50,108,97
165,7/27/2019 11:55,9/13/2019 20:15,97,51
165,9/15/2019 4:58,10/25/2019 6:39,51,97
166,2/25/2019 4:51,3/8/2019 13:51,136,15
166,3/9/2019 13:46,3/23/2019 21:55,15,138
166,3/24/2019 21:51,4/8/2019 7:18,138,15
166,4/9/2019 16:22,4/29/2019 8:53,15,138
166,4/30/2019 13:31,5/16/2019 1:24,138,20
166,5/16/2019 20:42,6/12/2019 5:51,20,138
166,6/13/2019 4:31,6/22/2019 8:49,138,120
166,6/23/2019 10:24,7/6/2019 18:58,120,138
166,7/8/2019 4:31,8/7/2019 23:54,138,34
166,8/8/2019 23:52,9/10/2019 14:47,34,160
166,9/11/2019 14:12,9/17/2019 8:54,160,83
166,9/18/2019 13:31,9/22/2019 4:26,83,138
166,9/23/2019 11:54,10/7/2019 8:47,138,120
166,10/8/2019 8:50,10/24/2019 18:59,120,138
166,10/26/2019 13:30,11/8/2019 2:31,138,33
166,11/9/2019 5:31,11/16/2019 8:29,33,46
166,12/4/2019 3:57,12/6/2019 3:53,46,144
167,7/27/2019 11:55,8/23/2019 20:41,138,58
167,8/24/2019 20:41,9/29/2019 8:48,58,138
168,2/3/2019 4:47,3/7/2019 12:54,139,97
168,5/13/2019 10:35,6/9/2019 1:30,97,139
168,6/10/2019 1:31,7/15/2019 7:33,139,97
168,9/12/2019 8:44,11/11/2019 4:53,97,170
168,11/12/2019 6:51,11/23/2019 7:46,170,97
170,7/2/2019 17:45,7/9/2019 1:31,169,7
170,7/9/2019 20:46,7/19/2019 3:27,7,169
170,7/20/2019 6:44,7/31/2019 23:54,169,18
170,8/2/2019 1:32,8/19/2019 20:50,18,48
170,8/20/2019 20:52,8/30/2019 4:50,48,169
170,8/31/2019 8:02,9/9/2019 6:56,169,7
170,9/9/2019 18:59,10/18/2019 16:39,7,169
170,11/12/2019 14:49,11/20/2019 21:55,169,48
170,11/21/2019 21:51,11/26/2019 19:18,48,169
170,11/27/2019 21:42,12/6/2019 19:44,169,40
170,12/7/2019 18:45,12/16/2019 17:28,40,169
171,2/4/2019 4:59,2/23/2019 4:07,22,51
171,2/24/2019 1:51,3/8/2019 11:19,51,169
171,3/9/2019 22:31,3/22/2019 2:52,169,139
171,3/23/2019 3:43,3/31/2019 1:19,139,169
171,4/1/2019 10:16,4/6/2019 21:56,169,152
171,4/7/2019 22:27,4/14/2019 1:54,152,169
171,5/5/2019 9:39,5/8/2019 20:50,169,22
171,5/9/2019 18:57,5/22/2019 17:56,22,169
171,5/23/2019 9:53,5/28/2019 20:42,169,130
171,5/29/2019 20:41,6/24/2019 3:23,130,169
171,7/17/2019 21:30,7/27/2019 19:46,169,40
171,7/28/2019 23:56,8/2/2019 4:07,40,169
171,8/2/2019 14:41,8/11/2019 20:18,169,7
171,8/12/2019 18:59,8/21/2019 4:49,7,169
171,8/22/2019 10:08,8/26/2019 22:32,169,108
171,8/27/2019 23:38,9/3/2019 3:20,108,169
171,9/4/2019 5:24,9/6/2019 17:51,169,141
171,9/7/2019 17:44,9/25/2019 20:58,141,22
171,9/27/2019 1:31,10/15/2019 20:27,22,48
171,10/16/2019 23:50,11/20/2019 7:44,48,169
172,1/9/2019 1:33,1/30/2019 4:54,51,65
172,1/31/2019 1:51,2/14/2019 4:40,65,51
172,2/15/2019 1:56,2/24/2019 1:59,51,48
172,3/20/2019 0:07,3/23/2019 23:35,48,169
172,3/25/2019 0:36,3/30/2019 1:17,169,30
172,3/31/2019 4:13,4/6/2019 1:43,30,169
172,4/7/2019 6:47,4/10/2019 22:16,169,48
172,4/11/2019 18:58,4/16/2019 3:31,48,169
172,4/17/2019 6:37,4/22/2019 1:24,169,40
172,4/22/2019 18:56,5/10/2019 19:56,40,169
172,5/11/2019 23:32,5/17/2019 23:49,169,65
172,5/19/2019 1:35,5/30/2019 23:52,65,51
172,5/31/2019 20:56,6/13/2019 1:32,51,48
172,6/13/2019 18:59,6/25/2019 1:25,48,39
172,6/26/2019 2:50,7/9/2019 1:29,39,51
172,7/10/2019 6:44,7/15/2019 5:17,51,169
172,7/15/2019 16:27,7/19/2019 1:19,169,40
172,7/19/2019 23:52,7/29/2019 23:42,40,51
172,7/30/2019 20:48,8/5/2019 17:08,51,169
172,8/7/2019 1:30,8/11/2019 1:32,169,51
172,8/12/2019 0:51,8/21/2019 20:53,51,48
172,8/22/2019 18:58,9/3/2019 23:55,48,65
172,9/4/2019 20:54,9/10/2019 4:48,65,169
172,9/11/2019 11:19,9/14/2019 17:47,169,30
172,9/15/2019 18:59,9/21/2019 3:42,30,169
172,9/22/2019 11:37,9/26/2019 1:31,169,40
172,9/26/2019 18:59,10/8/2019 20:49,40,48
172,10/10/2019 18:59,10/20/2019 1:29,48,51
172,10/20/2019 23:55,10/28/2019 5:00,51,169
172,10/29/2019 23:47,11/4/2019 2:29,169,51
172,11/4/2019 21:54,11/16/2019 21:39,51,48
172,11/17/2019 21:48,11/23/2019 22:13,48,169
172,11/25/2019 0:49,11/28/2019 0:48,169,51
172,11/28/2019 21:48,12/4/2019 5:51,51,169
172,12/5/2019 6:37,12/8/2019 21:47,169,51
172,12/9/2019 18:57,12/13/2019 18:58,51,169
172,12/14/2019 21:06,12/18/2019 21:51,169,30
172,12/19/2019 21:55,12/24/2019 18:47,30,169
172,12/25/2019 21:05,12/28/2019 21:14,169,48
175,1/16/2019 13:36,1/28/2019 10:56,64,27
175,1/29/2019 1:49,2/12/2019 18:59,27,64
175,2/13/2019 18:59,2/26/2019 7:56,64,27
175,2/27/2019 9:17,3/16/2019 12:58,27,64
175,3/18/2019 8:52,3/21/2019 9:44,64,102
175,3/22/2019 3:51,4/2/2019 22:26,102,64
175,4/5/2019 4:22,4/16/2019 7:18,64,27
175,4/17/2019 4:17,4/25/2019 16:29,27,64
175,4/26/2019 23:47,5/7/2019 5:55,64,102
175,5/8/2019 4:30,5/17/2019 13:29,102,64
175,5/18/2019 14:52,6/2/2019 5:00,64,102
175,6/3/2019 2:57,6/15/2019 2:52,102,64
175,6/16/2019 4:31,6/25/2019 14:53,64,102
175,6/26/2019 13:31,7/4/2019 4:29,102,64
175,7/5/2019 2:51,7/22/2019 4:29,64,27
175,7/23/2019 8:50,8/9/2019 16:30,27,64
175,8/10/2019 18:59,8/17/2019 1:31,64,102
175,8/17/2019 23:50,8/28/2019 11:42,102,64
175,8/29/2019 13:08,9/11/2019 8:04,64,27
175,9/12/2019 6:42,9/25/2019 13:28,27,64
175,9/27/2019 4:31,10/9/2019 5:36,64,27
175,10/10/2019 4:30,10/29/2019 16:29,27,64
175,10/30/2019 13:30,11/7/2019 14:30,64,102
175,11/8/2019 9:57,11/18/2019 0:50,102,64
175,11/18/2019 18:45,11/30/2019 3:34,64,27
175,12/1/2019 2:29,12/16/2019 21:51,27,64
176,1/6/2019 1:57,2/9/2019 16:58,102,64
176,6/20/2019 7:31,6/26/2019 2:35,64,20
176,6/26/2019 20:46,7/2/2019 10:31,20,64
176,7/3/2019 7:31,7/9/2019 3:42,64,20
176,7/10/2019 5:42,7/26/2019 23:51,20,64
176,7/28/2019 16:31,8/1/2019 7:31,64,136
176,8/2/2019 8:45,8/14/2019 8:55,136,64
176,11/4/2019 2:31,11/19/2019 5:28,64,56
176,11/21/2019 3:58,12/2/2019 18:42,56,136
176,12/3/2019 17:29,12/10/2019 14:29,136,64
